geometry,geometry_index,beta,mode_index,eigenvalue,dominant_q,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,score_q,score_iso
tet_1.50,1.5,5.0,4,4.637484228767328,X1+Y1+Z2,0.22344898580464156,0.0001095711304950172,0.22930050464780452,0.20660992599859845,2.4483557982579628e-05,2.5124715517337886e-05
tet_1.50,1.5,5.0,5,5.297117380331579,X1+Y1+Z1,0.11413941449756222,6.616981057986292e-05,0.2016867418133609,0.1954936683117001,7.552583437000153e-06,1.3345573502259812e-05
tet_1.50,1.5,5.0,6,5.8510795763627,X1+Y1+Z1,0.18647878191207828,0.00018886237153161904,0.17467308866574724,0.245995136639346,3.521882499224269e-05,3.298917376816579e-05
tet_1.50,1.5,5.0,7,5.851079576362722,X1+Y2+Z2,0.18775786707714076,0.00018248181984352422,0.17467308866574785,0.24599513663934616,3.426239727417517e-05,3.187466309741493e-05
tet_1.50,1.5,5.0,8,7.162527742744575,X1+Y1+Z1,0.11017112837532228,0.00015208829593314335,0.9613826944573933,0.32041187433246543,1.675573917563434e-05,0.00014621505573963876
tet_1.50,1.5,5.0,9,7.822160894308876,X1+Y1+Z1,0.12527704728246453,0.00011951508165628752,0.19897492556208504,0.3092956166455669,1.4972496535622341e-05,2.3780504476106325e-05
tet_1.50,1.5,5.0,10,7.822160894308881,X1+Y2+Z1,0.12501622125934764,0.00012180491324116856,0.19897492556208457,0.3092956166455669,1.5227589984233572e-05,2.4236123545257683e-05
tet_1.50,1.5,5.0,11,7.950436634347756,X1+Y1+Z1,0.11738717287874008,0.00023675510116582683,0.19493862984512483,0.2792287667767767,2.779201199047651e-05,4.61527150301102e-05
tet_1.50,1.5,5.0,12,8.376123090339954,X1+Y2+Z1,0.10860803017195027,0.00028636521653088547,0.48052291613099973,0.35979708497321344,3.110156207718348e-05,0.00013760504892590625
tet_1.50,1.5,5.0,13,8.750238912504404,X1+Y1+Z2,0.13157135050674296,9.050808669405688e-05,0.4398928472469099,0.37912202095135306,1.1908271198118436e-05,3.9813859954718844e-05
tet_1.50,1.5,5.0,14,8.750238912504416,X1+Y2+Z2,0.13177556672788762,7.003134176726243e-05,0.4398928472719769,0.379122020954462,9.228419750095395e-06,3.080628632827799e-05
tet_1.50,1.5,5.0,15,9.963834260099782,X1+Y1+Z2,0.1363068785958534,0.00018157162093664875,0.24065541060464327,0.41850723159202974,2.4749460891464092e-05,4.369619299065985e-05
tet_1.50,1.5,5.0,16,9.963834260107111,X1+Y2+Z1,0.1411086637435027,0.00012809508807239904,0.24065540773202101,0.41850723089250885,1.807532671000252e-05,3.0826775648532334e-05
tet_1.50,1.5,5.0,17,10.34720440828617,X1+Y2+Z2,0.10391495555325095,0.0002092469771463188,0.4361836464928876,0.42309756497943457,2.1743890329811837e-05,9.127010950929525e-05
tet_1.50,1.5,5.0,18,10.475480148325046,X1+Y1+Z2,0.2007997564583719,0.0005179206654246183,0.13421821375444792,0.3930307151106446,0.00010399834348202127,6.951438657980734e-05
ortho_1.05_1.20,1.2,0.0,2,0.6671777637767029,X1+Y1+Z1,5.981385454724127e-22,2.176435472174605e-18,0.432315730616128,2.2518970952247086,1.3018099476410819e-39,9.409072912920218e-19
ortho_1.05_1.20,1.2,0.0,3,0.8714158547287653,X1+Y1+Z1,1.2853354816989991e-21,3.1923730634295407e-18,0.5646572808047371,2.3248721904855634,4.103270369246118e-39,1.802596693310413e-18
ortho_1.05_1.20,1.2,0.0,4,0.9607359798384589,X1+Y1+Z1,9.555035218017736e-22,3.34697226209877e-18,0.6863444539261631,2.35406222858991,3.198043783808224e-39,2.297175849536195e-18
ortho_1.05_1.20,1.2,0.0,5,1.5385936185054754,Z1,2.6656538456803157e-21,3.6160150234192475e-18,0.4323157306161275,2.835697857311568,9.639044353215314e-39,1.5632601767683854e-18
ortho_1.05_1.20,1.2,0.0,6,1.6279137436151934,Y1,2.4087407391004736e-21,3.990466329286926e-18,0.4766280930042796,2.8648878954159147,9.611998815362144e-39,1.9019683567258155e-18
ortho_1.05_1.20,1.2,0.0,7,1.832151834567232,X1+Y2+Z2,1.6107175985476364e-21,3.978419638481531e-18,0.81310648435882,2.9378629906767704,6.408110526109729e-39,3.2348788055498058e-18
ortho_1.05_1.20,1.2,0.0,8,2.49932959834398,Z1,0.15139921439941142,0.00011271220073669405,0.6944444444444442,3.4486886575027764,1.706453864476424e-05,7.827236162270417e-05
ortho_1.05_1.20,1.2,0.0,9,2.643071787802527,Y1+Z1,2.2612279530157848e-21,5.5013221344634854e-18,0.6046856956880414,2.2222586848672603,1.2439743388993294e-38,3.3265708020820735e-18
ortho_1.05_1.20,1.2,0.0,10,3.4521753963135327,X1+Y2,1.9650650900619869e-19,4.0990873247155664e-17,0.6944444444445033,2.2909997215057167,8.054973402914143e-36,2.8465884199416066e-17
ortho_1.05_1.20,1.2,0.0,11,3.514487642531323,X1+Y2,2.7385131102503203e-18,1.4651988470241143e-16,0.5646572808048619,2.80605944695435,4.01246625169919e-34,8.273351967990551e-17
ortho_1.05_1.20,1.2,0.0,12,3.603807767641027,X1+Y2,1.126810971854111e-17,2.9797188539873146e-16,0.666665979495922,2.835249485058286,3.357579897713464e-33,1.9864771884159193e-16
ortho_1.05_1.20,1.2,0.0,13,3.8060233744356338,X1+Y2,1.0700198907684272e-14,9.223239616752955e-15,0.7656249999828788,2.3184961361383514,9.869049847249027e-29,7.0615428314185686e-15
ortho_1.05_1.20,1.2,0.0,14,4.119353160090244,X1+Y2,3.3725331043000454e-14,1.654645106629748e-14,0.4323157306160463,2.8018253883276043,5.580345397976904e-28,7.153291081829053e-15
ortho_1.05_1.20,1.2,0.0,15,4.4129113761520635,X1+Y2,3.613808330794632e-07,5.490508042840679e-11,0.7882245209671277,2.9039904811633983,1.9841643705512577e-17,4.3277530719342556e-11
ortho_1.05_1.20,1.2,0.0,16,4.473201138213014,X1+Y2,3.7444506100197017e-06,1.7737717118511422e-10,0.4766280911250957,2.8293217963961848,6.6418005684767e-16,8.454294251113031e-11
ortho_1.05_1.20,1.2,0.0,17,4.475223622370192,Z1,0.4149557061182623,0.00021123999137234213,0.9070294645373975,3.4190502307942623,8.765523978032587e-05,0.00019160089626333996
ortho_1.05_1.20,1.2,0.0,18,4.677439229164471,X1+Y2,6.15242523306585e-10,2.304535475732918e-12,0.6484742643267756,2.9022969016771127,1.4178482211394618e-21,1.4944319472408597e-12
ortho_1.05_1.20,1.2,1.0,2,2.2697459964256326,X1+Y1,0.11646014350421985,1.0771298607970079e-05,0.37075145089628664,1.1087141881134197,1.254426981610999e-06,3.99347458694206e-06
ortho_1.05_1.20,1.2,1.0,3,2.549970852996272,X1+Z2,0.12894027463141453,1.171028959648618e-05,0.47371785552813556,1.1869012528700777,1.5099279565843245e-06,5.547373275260869e-06
ortho_1.05_1.20,1.2,1.0,4,2.6696018338014667,Y1+Z2,0.1333060745682221,1.2254651357401343e-05,0.5639937887760562,1.218204656577558,1.6336194676573076e-06,6.911547249190424e-06
ortho_1.05_1.20,1.2,1.0,5,3.672765138482925,X1,0.12520604499093171,2.4669710900811563e-05,0.370751450896289,1.5652189620599763,3.0887969329602913e-06,9.146331109667884e-06
ortho_1.05_1.20,1.2,1.0,6,3.792396119288125,Y1,0.1294571063821718,2.581650126466464e-05,0.40337909641559244,1.5965223657674499,3.3421295506351633e-06,1.041383695275242e-05
ortho_1.05_1.20,1.2,1.0,7,4.072620975858734,Z1,0.14337273649444504,2.8067062030355442e-05,0.6483101150872287,1.6747094305241086,4.024051488651394e-06,1.8196160215060125e-05
ortho_1.05_1.20,1.2,1.0,8,4.408220366719483,X1+Y1+Z1,0.12164309328250733,2.2950425553683765e-05,0.39165735143644165,1.3777371212308738,2.7917607564999943e-06,8.988702886695014e-06
ortho_1.05_1.20,1.2,1.0,9,5.195415261345434,Z1,0.08764787079456554,5.912802586297118e-05,0.7152190404276989,2.0530271397140063,5.182445571175428e-06,4.2289489920098415e-05
ortho_1.05_1.20,1.2,1.0,10,5.300138448932596,X1+Y2+Z2,0.12173282433362374,2.5479850367240096e-05,0.5113880252581625,1.4797474867741711,3.101734148802257e-06,1.303009036317638e-05
ortho_1.05_1.20,1.2,1.0,11,5.68644456383889,X1+Y2+Z2,0.12175986927939339,2.6488822062813205e-05,0.6136404642173109,1.5192826048195467,3.2252755117332473e-06,1.6254613067194443e-05
ortho_1.05_1.20,1.2,1.0,12,5.811239508776768,X1+Z1,0.13036670012207274,5.2563797932357224e-05,0.39165735143072844,1.8342418951712973,6.852568882324841e-06,2.058699787932703e-05
ortho_1.05_1.20,1.2,1.0,13,5.930870489581977,Y1+Z2,0.1347804901589693,5.500726624975286e-05,0.4261248017798447,1.8655452988724406,7.4139063074466205e-06,2.3439960427127077e-05
ortho_1.05_1.20,1.2,1.0,14,6.4229327344192395,X1+Y1,0.11783572078540014,5.367762570906097e-05,0.3707514508966881,1.8580651959522207,6.3251417154761245e-06,1.990105761232372e-05
ortho_1.05_1.20,1.2,1.0,15,6.80923884932567,X1+Y1,0.11786185368338337,5.580318323170309e-05,0.4033790964039292,1.8976003161946635,6.577066617122022e-06,2.2509837628467287e-05
ortho_1.05_1.20,1.2,1.0,16,6.822788571796769,Y1+Z2,0.13487959599902258,6.106989240788119e-05,0.6998633687346113,1.9675553363575224,8.237082415678792e-06,4.274058062883999e-05
ortho_1.05_1.20,1.2,1.0,17,7.089463705897954,X1+Z1,0.13049146958197202,6.066795647405981e-05,0.648309871642201,1.9757870919339702,7.91665079683518e-06,3.933163507449236e-05
ortho_1.05_1.20,1.2,1.0,18,7.333889631640977,Z1,0.14450765208826552,0.00012598415708384243,0.7555487094377437,2.3220497130998554,1.8205674740505293e-05,9.518716729429911e-05
ortho_1.05_1.20,1.2,5.0,2,4.069240134791195,X1+Y1+Z1,0.1175608085295233,8.524160750199378e-05,0.3334131794550552,0.1705190423108814,1.0021072298290668e-05,2.8420675379099633e-05
ortho_1.05_1.20,1.2,5.0,3,4.562297159804524,X1+Y2+Z2,0.11609412819274195,8.352431184201504e-05,0.4238039818819866,0.1997878297478854,9.696682166197448e-06,3.539793594259874e-05
ortho_1.05_1.20,1.2,5.0,4,4.77218549555589,X1+Y1+Z2,0.11545843788573722,8.285377637161064e-05,0.5043055548270984,0.2129618350196087,9.566167592800368e-06,4.178361966260544e-05
ortho_1.05_1.20,1.2,5.0,5,6.384395313017129,X1+Y2+Z2,0.11277990436999256,0.00015281003674260735,0.3334131794550551,0.2711469853712191,1.7233901330606308e-05,5.094888020299651e-05
ortho_1.05_1.20,1.2,5.0,6,6.594283648768486,X1+Y1+Z2,0.11216253319488358,0.00015158327356898423,0.3636373997413857,0.28432099064294314,1.700196395347031e-05,5.5121347444912545e-05
ortho_1.05_1.20,1.2,5.0,7,7.031193799033179,X1+Y1+Z1,0.11582397913450364,6.832647433732324e-05,0.3026601847717728,0.28244985484716506,7.913844137980326e-06,2.0679703347738046e-05
ortho_1.05_1.20,1.2,5.0,8,7.087340673781832,X1+Y2+Z1,0.11076382783321796,0.00014852944451232812,0.587207807377003,0.31358977807994687,1.6451689820127014e-05,8.721764944300842e-05
ortho_1.05_1.20,1.2,5.0,9,8.33058350662343,X1+Y2+Z1,0.11685472425788691,7.447667985812075e-05,0.3852107049526864,0.3539459065699406,8.702951888463621e-06,2.8689214350682233e-05
ortho_1.05_1.20,1.2,5.0,10,8.884940179292968,X1+Y2+Z2,0.11722272377663387,7.688872317721401e-05,0.45875573342256565,0.3854739299696952,9.013105558540624e-06,3.5273142593087436e-05
ortho_1.05_1.20,1.2,5.0,11,8.909438826994423,X1+Y2+Z2,0.10760881636755638,0.00027173872340570203,0.7210656243238466,0.38494893370328026,2.9241482386918388e-05,0.0001959414522454976
ortho_1.05_1.20,1.2,5.0,12,9.346348977259096,X1+Y2+Z2,0.111114396071493,0.0001224867920719408,0.3026601847717731,0.3830777979075017,1.3610045927808238e-05,3.707187512059535e-05
ortho_1.05_1.20,1.2,5.0,13,9.556237313010449,X1+Y2+Z1,0.11050622706591644,0.00012150346474088115,0.33009661698316867,0.39625180317923314,1.3426889463951384e-05,4.010788266269858e-05
ortho_1.05_1.20,1.2,5.0,14,10.152681659836016,X1+Y2+Z2,0.113518573372891,0.00013625714399981008,0.33341317945505616,0.4253050621934525,1.5467716598723014e-05,4.5429927604442105e-05
ortho_1.05_1.20,1.2,5.0,15,10.707038332505585,X1+Y2+Z2,0.11387596472004799,0.00014067005345699027,0.36363739974513665,0.4568330856809842,1.601893804463549e-05,5.115289246110931e-05
ortho_1.05_1.20,1.2,5.0,16,10.855627020600908,X1+Y1+Z1,0.11148925138980854,0.0001324402667258518,0.53373433531546,0.4677478627466144,1.4765666191131787e-05,7.068791772992474e-05
ortho_1.05_1.20,1.2,5.0,17,11.02385778738872,X1+Y2+Z2,0.11579523547761393,0.00024293765981677759,0.292587491863163,0.42477858560436726,2.813102352486423e-05,7.108052056489728e-05
ortho_1.05_1.20,1.2,5.0,18,11.20009535751927,X1+Y2+Z1,0.11245577426152571,0.00013783611005644398,0.5828039854056224,0.48610186966492636,1.5500466477594278e-05,8.033143427370353e-05
ortho_1.10_1.30,1.3,0.0,2,0.5684828283068197,X1+Z1,2.13088913939661e-21,4.208310654684477e-18,0.36836369945989633,2.145482433572755,8.967443469274188e-39,1.550188881236072e-18
ortho_1.10_1.30,1.3,0.0,3,0.7939966775524825,X1+Y1+Z2,2.9600975481460364e-21,3.7445130586767886e-18,0.5144914480059697,2.231215412621486,1.1084123923989977e-38,1.9265199456358833e-18
ortho_1.10_1.30,1.3,0.0,4,0.9607359798385102,X1+Z2,1.1588934318527996e-21,3.54373487858688e-18,0.7159763313609484,2.2869418490031608,4.1068110750220135e-39,2.5372302976864704e-18
ortho_1.10_1.30,1.3,0.0,5,1.3624795058592736,X1+Y2+Z1,2.6910268912428148e-21,4.690178286900256e-18,0.3683636994598968,2.7027467973895125,1.2621395894771749e-38,1.7276914248890595e-18
ortho_1.10_1.30,1.3,0.0,6,1.529218808145297,X1+Y1+Z2,2.1076430039251295e-21,4.062746474119293e-18,0.4457200763464763,2.7584732337711912,8.562819182899015e-39,1.810847668620829e-18
ortho_1.10_1.30,1.3,0.0,7,1.7547326573909563,X1+Y2,2.3423556599104948e-21,4.112188100966433e-18,0.8264462809917343,2.8442062128199206,9.632207072915314e-39,3.398502562782171e-18
ortho_1.10_1.30,1.3,0.0,8,2.252084836944185,Z1,8.538649905051e-21,1.3436075811616658e-17,0.5152351489886259,2.118123900934783,1.1472594745311862e-37,6.922738522620781e-18
ortho_1.10_1.30,1.3,0.0,9,2.3232154856977423,Z1,0.15139921439940682,0.00011271220073669372,0.5917159763313606,3.3157375975879493,1.706453864476367e-05,6.669360990336903e-05
ortho_1.10_1.30,1.3,0.0,10,3.046081514496641,Y1+Z2,6.5954166838196556e-21,8.472839199794128e-18,0.5144914480059669,2.6753882647515423,5.588190501764337e-38,4.3592033086237986e-18
ortho_1.10_1.30,1.3,0.0,11,3.1454738631699826,X1+Z2,2.373647530751025e-20,1.5496059939339117e-17,0.5917159763313571,2.198882601322076,3.6782184411382174e-37,9.169266236295276e-18
ortho_1.10_1.30,1.3,0.0,12,3.2128208167826564,X1+Z2,2.4729815127197517e-19,4.106415728288848e-17,0.6234345302762411,2.73111470113327,1.0155090179599936e-35,2.5600813606847264e-17
ortho_1.10_1.30,1.3,0.0,13,3.713956691476757,X1+Z2,1.96148156031896e-14,1.1135121727713894e-14,0.3683636994598971,2.6704139860894225,2.18413359408178e-28,4.101774633556971e-15
ortho_1.10_1.30,1.3,0.0,14,3.806023374435687,X1+Z2,2.209019155409063e-14,1.1736271676721088e-14,0.6795495170173016,2.2513757565799555,2.592564894696173e-28,7.975377749499653e-15
ortho_1.10_1.30,1.3,0.0,15,4.0068174943350945,Z1,0.4149556841313825,0.00021123997103838913,0.826446281009022,3.288379065233445,8.765522669812819e-05,0.0001745784884651302
ortho_1.10_1.30,1.3,0.0,16,4.106209843008449,X1+Z2,1.733951677364791e-10,1.0145153885532323e-12,0.8222549156190935,2.8118734015521887,1.75912065969427e-22,8.341902652091099e-13
ortho_1.10_1.30,1.3,0.0,17,4.374506202742444,X1+Z2,1.505076782656727e-08,9.213903869075208e-12,0.4230431221533722,2.7229071416275965,1.3867632790976082e-19,3.897878659994612e-12
ortho_1.10_1.30,1.3,0.0,18,4.600020051988244,X1+Z2,1.8419998393842932e-06,9.997018380325617e-11,0.5908618911481337,2.8086402170045,1.8414506250881613e-16,5.906857186041847e-11
ortho_1.10_1.30,1.3,1.0,2,2.070727109300501,X1+Y2,0.10871343377549592,1.135711496079241e-05,0.3204317252004515,1.0189448237389305,1.2346709651707996e-06,3.63917994018657e-06
ortho_1.10_1.30,1.3,1.0,3,2.38566102725828,X1+Z2,0.12469522764758571,1.2203410540601284e-05,0.43484248672046233,1.1106041961929922,1.521707055437224e-06,5.306561385945764e-06
ortho_1.10_1.30,1.3,1.0,4,2.6103085269978474,Y1+Z1,0.13332880418846693,1.3335373214910423e-05,0.611060444432423,1.1703625751448847,1.7779893641509185e-06,8.148719083375393e-06
ortho_1.10_1.30,1.3,1.0,5,3.3687297324234278,X1,0.11297557942690267,2.4909980531187625e-05,0.3204317252004527,1.4469946224468253,2.814219484023787e-06,7.98194803631814e-06
ortho_1.10_1.30,1.3,1.0,6,3.5933772321630317,Y1,0.12081785809415177,2.7220577891266118e-05,0.37772513753279385,1.506753001398716,3.288731916907795e-06,1.0281896527700621e-05
ortho_1.10_1.30,1.3,1.0,7,3.908311150120811,Z1,0.1386321058868118,2.924896756846202e-05,0.6822235419995077,1.59841237385278,4.0548459690309505e-06,1.9954334254384888e-05
ortho_1.10_1.30,1.3,1.0,8,3.912188771049987,X1+Y2+Z1,0.12159683474317166,2.3485661570171942e-05,0.33413029591913673,1.272912668925364,2.8557821087822554e-06,7.847271050298249e-06
ortho_1.10_1.30,1.3,1.0,9,4.891379855285942,Z1,0.08853441546954889,5.970390082868843e-05,0.6181469296112593,1.9348028001066122,5.285849961119846e-06,3.690578298306887e-05
ortho_1.10_1.30,1.3,1.0,10,4.904322489396931,X1+Y2+Z1,0.12172521818846194,2.6727429548394535e-05,0.4659016128213439,1.3953552613834659,3.2534021933950696e-06,1.2452352533165858e-05
ortho_1.10_1.30,1.3,1.0,11,5.210191394172895,X1+Z2,0.12600587626588722,5.151197064521196e-05,0.33413029591913745,1.700962467633262,6.490810999332593e-06,1.7211709995062595e-05
ortho_1.10_1.30,1.3,1.0,12,5.434838893912505,Y1+Z2,0.13472962546193812,5.629011261268967e-05,0.39387302209534947,1.7607208465851558,7.583945789517998e-06,2.217115676884763e-05
ortho_1.10_1.30,1.3,1.0,13,5.627151257035265,X1+Y2+Z1,0.12178073777270333,2.882483702947511e-05,0.6648502558866705,1.471440523390178,3.5103099196274174e-06,1.91642002749381e-05
ortho_1.10_1.30,1.3,1.0,14,5.887391194562104,X1+Y1,0.10997243169090914,5.455685912417957e-05,0.3204317252004531,1.7317456876371908,5.9997504633043916e-06,1.748174849067894e-05
ortho_1.10_1.30,1.3,1.0,15,6.426972612259472,Y1+Z2,0.13487107291477976,6.405993781644316e-05,0.7309521453286663,1.8831634387039642,8.639832544157763e-06,4.682474897655008e-05
ortho_1.10_1.30,1.3,1.0,16,6.610219962200434,X1+Y2,0.11002237898007246,5.883815550825601e-05,0.37772513753603043,1.807830948817524,6.473513843817781e-06,2.2224650381722347e-05
ortho_1.10_1.30,1.3,1.0,17,6.681497936598874,X1+Y1+Z1,0.10839092494089345,5.5081988348699333e-05,0.356818080733456,1.3932802769760855,5.9703876646990366e-06,1.965424936556548e-05
ortho_1.10_1.30,1.3,1.0,18,6.732841517035539,Z1,0.13968879801394746,0.00012346317481643388,0.6445729064377116,2.188770570051135,1.7246422489093515e-05,7.958101742945607e-05
ortho_1.10_1.30,1.3,5.0,2,3.6785169533316378,X1+Y2+Z1,0.11828581307784994,8.863511943105557e-05,0.28845396251664623,0.14817345584819264,1.0484277169154746e-05,2.5567151418024167e-05
ortho_1.10_1.30,1.3,5.0,3,4.2327513704848,X1+Y2+Z2,0.11666034892309401,8.653131843266957e-05,0.3899188160364114,0.17973451340724783,1.0094773801130588e-05,3.374018923333622e-05
ortho_1.10_1.30,1.3,5.0,4,4.62726656844632,X1+Y2+Z2,0.11547041543698762,8.520624782432978e-05,0.5479892020048062,0.20416360441955383,9.838800834102283e-06,4.669210375107823e-05
ortho_1.10_1.30,1.3,5.0,5,5.809045269347453,X1+Y2+Z2,0.11401662545357703,0.00016006904903017802,0.2884539625166456,0.23754631316928973,1.8250532809984067e-05,4.617255146902608e-05
ortho_1.10_1.30,1.3,5.0,6,6.203560467308986,X1+Y1+Z2,0.11285391420588034,0.00015761788110604455,0.3418539000356772,0.2619754041815957,1.77877948316542e-05,5.388228737146101e-05
ortho_1.10_1.30,1.3,5.0,7,6.239750895285017,X1+Y1+Z1,0.11521561083210836,6.678735183318526e-05,0.2617823435617273,0.23983352347739126,7.694945537319373e-06,1.7483749483172863e-05
ortho_1.10_1.30,1.3,5.0,8,6.757794884462087,X1+Y2+Z1,0.1113037902997972,0.00015387673811709368,0.624401368869459,0.29353646174065146,1.7127064191401805e-05,9.608084591748054e-05
ortho_1.10_1.30,1.3,5.0,9,7.698661330877569,X1+Y1+Z1,0.11651044958384715,7.431189607481228e-05,0.3542006517323077,0.3178983224634079,8.658112421104505e-06,2.6321322021162026e-05
ortho_1.10_1.30,1.3,5.0,10,8.334088783324736,X1+Y2+Z2,0.10878660157119842,0.0002846472651106902,0.6238332777086589,0.35134826150255627,3.0965808617927946e-05,0.00017757243638480747
ortho_1.10_1.30,1.3,5.0,11,8.370279211300812,X1+Y1+Z1,0.11105831192748265,0.00012061345394245397,0.2617823435617263,0.3292063807984913,1.3395126590592116e-05,3.157447263812994e-05
ortho_1.10_1.30,1.3,5.0,12,8.74002125218339,X1+Y2+Z2,0.11723488631842643,7.907182857309645e-05,0.4984937918429232,0.3766756993715835,9.269976833757065e-06,3.9416815653356444e-05
ortho_1.10_1.30,1.3,5.0,13,8.764794409262295,X1+Y1+Z2,0.10992604815165254,0.00011876647708566467,0.3102447070804968,0.3536354718099983,1.3055529478920912e-05,3.684667089442457e-05
ortho_1.10_1.30,1.3,5.0,14,9.274955229740232,X1+Y1+Z2,0.11387015882571827,0.00013746507913661805,0.288453962516646,0.3757101222263624,1.5653170394276628e-05,3.96523467846218e-05
ortho_1.10_1.30,1.3,5.0,15,9.689816207825498,X1+Y2+Z2,0.11639259374533804,0.0002445625714829611,0.2529644018730658,0.358416911460705,2.8465272027931484e-05,6.186562461572614e-05
ortho_1.10_1.30,1.3,5.0,16,10.223704844854844,X1+Y1+Z2,0.11116084347171512,0.00013214720786799524,0.5672036399169709,0.4317002707969826,1.468959508903842e-05,7.495437730759148e-05
ortho_1.10_1.30,1.3,5.0,17,10.316315151046043,X1+Y2+Z1,0.11457801340905995,0.00014627018677641963,0.3418539000402949,0.4344874990447991,1.675934742181431e-05,5.000303380914142e-05
ortho_1.10_1.30,1.3,5.0,18,10.87054956820249,X1+Y2+Z2,0.11300462685985638,0.00014279803929646652,0.6244013832371081,0.4660485633707835,1.6136839147016308e-05,8.916329326026063e-05
ortho_1.20_1.50,1.5,0.0,2,0.42699376881710327,X1,6.505514875868768e-21,5.429041989631119e-18,0.2766820675943213,1.9711605333644582,3.5318713425261414e-38,1.5021185627475257e-18
ortho_1.20_1.50,1.5,0.0,3,0.6671777637767391,X1+Y2+Z2,2.616142023623682e-21,4.318738653733926e-18,0.43231573061612755,2.073325666732703,1.129843368108129e-38,1.8670586564290935e-18
ortho_1.20_1.50,1.5,0.0,4,0.9607359798385001,X1+Y2,2.6090449764805918e-21,5.087719083478274e-18,0.6399999999999998,2.175490800100942,1.3274087916493433e-38,3.2561402134260946e-18
ortho_1.20_1.50,1.5,0.0,5,1.0941715325938046,X1+Y1+Z2,5.969950833426504e-21,6.129757838144898e-18,0.276682067594322,2.4819862002056707,3.659435291453578e-38,1.6959940725104319e-18
ortho_1.20_1.50,1.5,0.0,6,1.3877297486555942,X1+Y1+Z1,1.286298652382704e-21,3.3700617528091095e-18,0.39842217733582286,2.5841513335739115,4.3349058910848506e-39,1.342707341310385e-18
ortho_1.20_1.50,1.5,0.0,7,1.6279137436152078,Y1+Z2,1.3310630843831994e-21,3.4506239975701853e-18,0.6944444444444449,2.6863164669421535,4.5929982212524566e-39,2.396266664979297e-18
ortho_1.20_1.50,1.5,0.0,8,1.6915659441936564,Z1,3.0594826567721845e-21,4.240435163498862e-18,0.38699884524034756,1.9474498050777969,1.297353783989169e-38,1.641043511590624e-18
ortho_1.20_1.50,1.5,0.0,9,2.054907512432307,Z1,0.15139921439940623,0.00011271220073669428,0.44444444444444436,3.0949770004151214,1.706453864476369e-05,5.009431143853078e-05
ortho_1.20_1.50,1.5,0.0,10,2.358743707970356,X1,2.7652828693842587e-21,4.031625856205357e-18,0.3869988452403474,2.458275471919002,1.1148585915931318e-38,1.5602345507926e-18
ortho_1.20_1.50,1.5,0.0,11,2.643071787802548,Y1,1.0140166918498297e-21,3.770614222088477e-18,0.44444444444444425,2.0436872563743744,3.823465759724076e-39,1.6758285431504334e-18
ortho_1.20_1.50,1.5,0.0,12,2.6523019240321095,X1+Y1+Z2,2.2796824796397254e-21,3.721423567966449e-18,0.5572783371460971,2.560440605287246,8.483664107211469e-39,2.0738687377726383e-18
ortho_1.20_1.50,1.5,0.0,13,3.0700655566196664,Y1+Z1,1.6877419926182527e-19,2.7562828562742602e-17,0.27668206759432135,2.4523477898473476,4.651894320067849e-36,7.62614039548744e-18
ortho_1.20_1.50,1.5,0.0,14,3.319479687808843,Z1,0.41495568418206435,0.0002112399709663574,0.6216502871652603,3.071266272128573,8.765522667894424e-05,0.0001313173886120173
ortho_1.20_1.50,1.5,0.0,15,3.603807767641048,Y1+Z1,1.1428292795212341e-11,2.293961331252048e-13,0.7139272375825355,2.6566780565266366,2.6216061754443493e-24,1.6377214763419304e-13
ortho_1.20_1.50,1.5,0.0,16,3.7451197266101444,Y1+Z1,2.048779704079954e-07,3.056695778693143e-11,0.4179529237803809,1.9089456735511334,6.2624962729333824e-18,1.2775549378119473e-11
ortho_1.20_1.50,1.5,0.0,17,3.8060233744356866,Y1+Z1,1.2341496078952677e-09,2.368712760337397e-12,0.5104171922693478,2.139924707905057,2.923345924386916e-21,1.2090317164239909e-12
ortho_1.20_1.50,1.5,0.0,18,4.030801536458404,Y1,0.41495564967467685,0.00021123993245936946,0.44444444446329867,3.065338591140442,8.765520341091252e-05,9.38844144303692e-05
ortho_1.20_1.50,1.5,1.0,2,1.7668331287770802,X1+Y1,0.09460482635263338,1.2509527519958285e-05,0.247356968569236,0.8767648009814365,1.183461678779142e-06,3.094318805570314e-06
ortho_1.20_1.50,1.5,1.0,3,2.1138120982980384,X1+Z1,0.1165165284397698,1.358541764775322e-05,0.37075145089628686,0.9851336802147976,1.5829257017205886e-06,5.036813303936527e-06
ortho_1.20_1.50,1.5,1.0,4,2.5136679356738805,Y1+Z2,0.1333705378740948,1.545631245379732e-05,0.6842065941175799,1.0946241486821955,2.061416705513019e-06,1.0575310901629798e-05
ortho_1.20_1.50,1.5,1.0,5,2.8896274142637086,X1,0.09178777340219421,2.6353441123750073e-05,0.2473569685692356,1.2550825101825926,2.418923682234838e-06,6.518707307738648e-06
ortho_1.20_1.50,1.5,1.0,6,3.1797688369556965,X1+Y1+Z1,0.12148320345860425,2.4442025037646565e-05,0.25208782565053395,1.1027677639593956,2.969295500588717e-06,6.161536946236233e-06
ortho_1.20_1.50,1.5,1.0,7,3.289483251639581,Y1,0.10509448314180314,2.9982664560100934e-05,0.3385222298238338,1.3645729786499854,3.151012635157866e-06,1.0149798462945405e-05
